Date,ID,Member Since,Type,Charge,Join Date,Zip,Primary's Birthday,Account ID,Type External ID,Date Entered
5/11/2025,TXN00000934,11/18/2000,Adult Education,300,11/18/2000,10022,9/13/1956,ACC010119,TYPE5,5/13/2025
5/11/2025,TXN00001047,11/18/2024,High Holiday Tickets,477,11/18/2024,10036,4/20/1967,ACC010135,TYPE4,5/13/2025
5/12/2025,TXN00000693,11/18/2021,HH Pledges/Memorial Book,370,11/18/2021,10022,8/17/1977,ACC010088,TYPE2,5/14/2025
5/12/2025,TXN00000710,11/18/2010,HH Pledges/Memorial Book,395,11/18/2010,10034,3/22/1976,ACC010090,TYPE2,5/12/2025
5/12/2025,TXN00001090,11/18/1995,HH Pledges/Memorial Book,1000,11/18/1995,10075,11/27/1955,ACC010141,TYPE2,5/13/2025
5/13/2025,TXN00000519,11/18/2008,Religious School Fees,2179,11/18/2008,10282,1/2/1988,ACC010065,TYPE3,5/15/2025
5/13/2025,TXN00000910,11/18/2021,Adult Education,300,11/18/2021,11206,11/7/1985,ACC010115,TYPE5,5/14/2025
5/13/2025,TXN00000971,11/18/2011,Religious School Fees,941,11/18/2011,10024,1/13/1980,ACC010124,TYPE3,5/13/2025
5/13/2025,TXN00001294,11/18/2006,Adult Education,300,11/18/2006,10021,9/5/1965,ACC010169,TYPE5,5/14/2025
5/14/2025,TXN00000695,11/18/2021,Building Fund,3050,11/18/2021,10022,8/17/1977,ACC010088,TYPE6,5/15/2025
5/16/2025,TXN00000101,11/18/1998,HH Pledges/Memorial Book,1000,11/18/1998,11231,6/7/1974,ACC010011,TYPE2,5/16/2025
5/16/2025,TXN00001019,11/18/2016,HH Pledges/Memorial Book,1000,11/18/2016,10016,1/22/1963,ACC010131,TYPE2,5/16/2025
5/17/2025,TXN00000444,11/18/2009,HH Pledges/Memorial Book,541,11/18/2009,10036,1/5/1970,ACC010056,TYPE2,5/17/2025
5/18/2025,TXN00000719,11/18/2006,High Holiday Tickets,448,11/18/2006,10011,2/8/1949,ACC010091,TYPE4,5/20/2025
5/18/2025,TXN00000728,11/18/2022,HH Pledges/Memorial Book,356,11/18/2022,10026,11/6/1985,ACC010092,TYPE2,5/20/2025
5/18/2025,TXN00001347,11/18/2014,Building Fund,3191,11/18/2014,10016,3/12/1970,ACC010175,TYPE6,5/18/2025
5/18/2025,TXN00001399,11/18/2007,Adult Education,300,11/18/2007,10018,9/1/1979,ACC010180,TYPE5,5/20/2025
5/18/2025,TXN00001415,11/18/2014,Adult Education,121,11/18/2014,10019,6/11/1963,ACC010182,TYPE5,5/18/2025
5/19/2025,TXN00000752,11/18/1998,Adult Education,300,11/18/1998,10065,1/8/1980,ACC010096,TYPE5,5/21/2025
5/19/2025,TXN00001091,11/18/1995,HH Pledges/Memorial Book,781,11/18/1995,10075,11/27/1955,ACC010141,TYPE2,5/19/2025
5/21/2025,TXN00000099,11/18/1998,Hineini Pledges,3700,11/18/1998,11231,6/7/1974,ACC010011,TYPE1,5/22/2025
5/21/2025,TXN00000711,11/18/2010,High Holiday Tickets,167,11/18/2010,10034,3/22/1976,ACC010090,TYPE4,5/22/2025
5/21/2025,TXN00000799,11/18/2017,High Holiday Tickets,164,11/18/2017,10014,8/26/1978,ACC010101,TYPE4,5/22/2025
5/22/2025,TXN00000102,11/18/1998,Building Fund,1059,11/18/1998,11231,6/7/1974,ACC010011,TYPE6,5/23/2025
5/22/2025,TXN00000741,11/18/2012,Hineini Pledges,10418,11/18/2012,10035,8/19/1988,ACC010095,TYPE1,5/23/2025
5/22/2025,TXN00000838,11/18/2003,Hineini Pledges,1800,11/18/2003,10282,7/16/1971,ACC010106,TYPE1,5/23/2025
5/24/2025,TXN00001146,11/18/2015,Adult Education,227,11/18/2015,10069,4/2/1987,ACC010146,TYPE5,5/25/2025
5/24/2025,TXN00001228,11/18/2001,High Holiday Tickets,170,11/18/2001,10026,9/7/1942,ACC010157,TYPE4,5/25/2025
5/24/2025,TXN00001340,11/18/2007,Hineini Pledges,1800,11/18/2007,10128,5/28/1949,ACC010174,TYPE1,5/25/2025
5/25/2025,TXN00000518,11/18/2008,Religious School Fees,500,11/18/2008,10282,1/2/1988,ACC010065,TYPE3,5/26/2025
5/26/2025,TXN00000077,11/18/2008,Religious School Fees,1140,11/18/2008,10036,4/24/1949,ACC010007,TYPE3,5/28/2025
5/26/2025,TXN00000372,11/18/2000,Hineini Pledges,3628,11/18/2000,10024,10/9/1993,ACC010046,TYPE1,5/26/2025
5/26/2025,TXN00000668,11/18/2010,HH Pledges/Memorial Book,459,11/18/2010,11217,5/7/1956,ACC010085,TYPE2,5/28/2025
5/26/2025,TXN00001025,11/18/2016,Hineini Pledges,8898,11/18/2016,10030,1/25/1960,ACC010132,TYPE1,5/27/2025
5/26/2025,TXN00001519,11/18/2024,HH Pledges/Memorial Book,516,11/18/2024,11211,2/7/1994,ACC010199,TYPE2,5/27/2025
5/28/2025,TXN00000984,11/18/1996,Building Fund,3852,11/18/1996,10025,11/28/1954,ACC010125,TYPE6,5/29/2025
5/28/2025,TXN00001018,11/18/2016,Hineini Pledges,1800,11/18/2016,10016,1/22/1963,ACC010131,TYPE1,5/29/2025
5/28/2025,TXN00001272,11/18/2016,High Holiday Tickets,500,11/18/2016,11215,10/14/1953,ACC010166,TYPE4,5/28/2025
5/29/2025,TXN00000157,11/18/2000,Religious School Fees,500,11/18/2000,11215,2/9/1991,ACC010017,TYPE3,5/31/2025
5/29/2025,TXN00000390,11/18/2024,Religious School Fees,2618,11/18/2024,11205,5/25/1977,ACC010049,TYPE3,5/29/2025
5/31/2025,TXN00000424,11/18/2014,Building Fund,4319,11/18/2014,10010,10/14/1953,ACC010054,TYPE6,6/1/2025
5/31/2025,TXN00001280,11/18/2021,Building Fund,1373,11/18/2021,10010,12/19/1950,ACC010167,TYPE6,6/1/2025
6/1/2025,TXN00000582,11/18/2011,Hineini Pledges,8991,11/18/2011,11231,11/23/1957,ACC010073,TYPE1,6/3/2025
6/3/2025,TXN00000618,11/18/2004,High Holiday Tickets,172,11/18/2004,10029,7/26/1970,ACC010078,TYPE4,6/3/2025
6/3/2025,TXN00000945,11/18/1996,Adult Education,300,11/18/1996,10031,4/16/1952,ACC010121,TYPE5,6/4/2025
6/4/2025,TXN00000882,11/18/2009,Hineini Pledges,1800,11/18/2009,10039,1/7/1956,ACC010112,TYPE1,6/5/2025
6/4/2025,TXN00001367,11/18/2016,Building Fund,175,11/18/2016,10001,5/22/1956,ACC010177,TYPE6,6/4/2025
6/4/2025,TXN00001467,11/18/2022,Hineini Pledges,14637,11/18/2022,10026,2/25/1953,ACC010188,TYPE1,6/5/2025
6/6/2025,TXN00001299,11/18/2017,Hineini Pledges,12874,11/18/2017,10010,1/19/1946,ACC010170,TYPE1,6/8/2025
6/8/2025,TXN00000672,11/18/2015,Adult Education,300,11/18/2015,11205,9/19/1948,ACC010086,TYPE5,6/8/2025
6/8/2025,TXN00000939,11/18/2004,HH Pledges/Memorial Book,1000,11/18/2004,10033,3/28/1966,ACC010120,TYPE2,6/8/2025
6/9/2025,TXN00000115,11/18/1998,Religious School Fees,917,11/18/1998,10036,9/28/1960,ACC010012,TYPE3,6/11/2025
6/9/2025,TXN00000904,11/18/2005,High Holiday Tickets,163,11/18/2005,10031,4/28/1947,ACC010114,TYPE4,6/9/2025
6/9/2025,TXN00000993,11/18/1998,Hineini Pledges,5209,11/18/1998,10030,5/28/1991,ACC010126,TYPE1,6/10/2025
6/10/2025,TXN00000766,11/18/2024,Adult Education,300,11/18/2024,10040,8/27/1995,ACC010098,TYPE5,6/12/2025
6/12/2025,TXN00000483,11/18/2021,Adult Education,300,11/18/2021,10026,5/9/1961,ACC010061,TYPE5,6/13/2025
6/12/2025,TXN00000498,11/18/2013,HH Pledges/Memorial Book,499,11/18/2013,10021,1/17/1955,ACC010063,TYPE2,6/14/2025
6/12/2025,TXN00000736,11/18/2003,Hineini Pledges,10537,11/18/2003,11231,4/2/1945,ACC010094,TYPE1,6/14/2025
6/13/2025,TXN00001287,11/18/2015,Hineini Pledges,2553,11/18/2015,11201,11/4/1992,ACC010168,TYPE1,6/13/2025
6/13/2025,TXN00001325,11/18/2015,High Holiday Tickets,500,11/18/2015,10075,2/25/1969,ACC010173,TYPE4,6/15/2025
6/14/2025,TXN00000007,11/18/2003,Religious School Fees,1592,11/18/2003,10023,3/24/1965,ACC010000,TYPE3,6/15/2025
6/15/2025,TXN00000814,11/18/2008,HH Pledges/Memorial Book,328,11/18/2008,10040,4/16/1994,ACC010103,TYPE2,6/16/2025
6/16/2025,TXN00000171,11/18/2015,Hineini Pledges,13228,11/18/2015,10025,4/13/1984,ACC010020,TYPE1,6/16/2025
6/16/2025,TXN00000301,11/18/2021,HH Pledges/Memorial Book,373,11/18/2021,10001,4/18/1986,ACC010036,TYPE2,6/16/2025
6/16/2025,TXN00000340,11/18/2012,Hineini Pledges,1800,11/18/2012,10022,1/18/1967,ACC010041,TYPE1,6/16/2025
6/17/2025,TXN00000606,11/18/2010,High Holiday Tickets,171,11/18/2010,10012,2/21/1949,ACC010076,TYPE4,6/18/2025
6/18/2025,TXN00000130,11/18/1999,Building Fund,2262,11/18/1999,10014,3/21/1986,ACC010014,TYPE6,6/18/2025
6/18/2025,TXN00000635,11/18/2004,Religious School Fees,1086,11/18/2004,11222,1/13/1972,ACC010080,TYPE3,6/20/2025
6/18/2025,TXN00001123,11/18/2020,HH Pledges/Memorial Book,246,11/18/2020,11231,11/7/1961,ACC010144,TYPE2,6/18/2025
6/19/2025,TXN00000317,11/18/2015,Religious School Fees,2344,11/18/2015,10012,4/1/1964,ACC010037,TYPE3,6/20/2025
6/19/2025,TXN00001157,11/18/2001,Religious School Fees,3000,11/18/2001,10282,6/5/1964,ACC010147,TYPE3,6/19/2025
6/20/2025,TXN00000742,11/18/2012,HH Pledges/Memorial Book,1000,11/18/2012,10035,8/19/1988,ACC010095,TYPE2,6/21/2025
6/20/2025,TXN00001102,11/18/2005,Religious School Fees,761,11/18/2005,10023,1/24/1966,ACC010142,TYPE3,6/21/2025
6/21/2025,TXN00001132,11/18/2002,HH Pledges/Memorial Book,984,11/18/2002,11205,6/19/1987,ACC010145,TYPE2,6/21/2025
6/23/2025,TXN00000857,11/18/1999,Religious School Fees,1145,11/18/1999,10075,3/26/1982,ACC010109,TYPE3,6/25/2025
6/23/2025,TXN00001262,11/18/2017,HH Pledges/Memorial Book,1000,11/18/2017,10031,10/28/1952,ACC010163,TYPE2,6/23/2025
6/24/2025,TXN00000255,11/18/2003,High Holiday Tickets,500,11/18/2003,10022,4/26/1963,ACC010031,TYPE4,6/25/2025
6/24/2025,TXN00000520,11/18/2008,High Holiday Tickets,398,11/18/2008,10282,1/2/1988,ACC010065,TYPE4,6/25/2025
6/24/2025,TXN00000694,11/18/2021,HH Pledges/Memorial Book,180,11/18/2021,10022,8/17/1977,ACC010088,TYPE2,6/24/2025
6/24/2025,TXN00001213,11/18/2012,Adult Education,138,11/18/2012,10022,6/7/1985,ACC010155,TYPE5,6/24/2025
6/24/2025,TXN00001214,11/18/2012,Adult Education,300,11/18/2012,10022,6/7/1985,ACC010155,TYPE5,6/24/2025
6/25/2025,TXN00001215,11/18/2012,High Holiday Tickets,166,11/18/2012,10022,6/7/1985,ACC010155,TYPE4,6/25/2025
6/25/2025,TXN00001400,11/18/2007,High Holiday Tickets,177,11/18/2007,10018,9/1/1979,ACC010180,TYPE4,6/26/2025
6/27/2025,TXN00000922,11/18/2011,Hineini Pledges,10909,11/18/2011,10021,10/2/1966,ACC010118,TYPE1,6/27/2025
6/28/2025,TXN00000462,11/18/2000,High Holiday Tickets,333,11/18/2000,10128,1/8/1963,ACC010059,TYPE4,6/28/2025
6/28/2025,TXN00001378,11/18/1996,Religious School Fees,528,11/18/1996,11222,6/17/1973,ACC010178,TYPE3,6/30/2025
6/29/2025,TXN00000057,11/18/1998,Adult Education,300,11/18/1998,10069,11/18/1961,ACC010005,TYPE5,6/29/2025
6/29/2025,TXN00000075,11/18/2008,Building Fund,366,11/18/2008,10036,4/24/1949,ACC010007,TYPE6,6/29/2025
6/29/2025,TXN00000423,11/18/2014,Building Fund,3883,11/18/2014,10010,10/14/1953,ACC010054,TYPE6,7/1/2025
6/29/2025,TXN00001468,11/18/2022,HH Pledges/Memorial Book,1000,11/18/2022,10026,2/25/1953,ACC010188,TYPE2,6/29/2025
7/1/2025,TXN00001049,11/18/2024,HH Pledges/Memorial Book,1000,11/18/2024,10036,4/20/1967,ACC010135,TYPE2,7/1/2025
7/2/2025,TXN00001366,11/18/2016,High Holiday Tickets,500,11/18/2016,10001,5/22/1956,ACC010177,TYPE4,7/4/2025
7/3/2025,TXN00000081,11/18/2022,Hineini Pledges,3606,11/18/2022,10020,6/17/1961,ACC010008,TYPE1,7/4/2025
7/3/2025,TXN00000300,11/18/2021,HH Pledges/Memorial Book,1000,11/18/2021,10001,4/18/1986,ACC010036,TYPE2,7/5/2025
7/3/2025,TXN00000630,11/18/2010,Building Fund,522,11/18/2010,10022,11/10/1986,ACC010079,TYPE6,7/4/2025
7/5/2025,TXN00001103,11/18/2005,HH Pledges/Memorial Book,972,11/18/2005,10023,1/24/1966,ACC010142,TYPE2,7/5/2025
7/6/2025,TXN00000346,11/18/2006,Building Fund,5000,11/18/2006,10019,12/28/1992,ACC010042,TYPE6,7/7/2025
7/6/2025,TXN00000609,11/18/1996,Hineini Pledges,4910,11/18/1996,10019,12/16/1955,ACC010077,TYPE1,7/7/2025
7/6/2025,TXN00000699,11/18/2021,Adult Education,300,11/18/2021,10027,12/19/1948,ACC010089,TYPE5,7/7/2025
7/7/2025,TXN00000512,11/18/1996,Adult Education,169,11/18/1996,10044,1/4/1986,ACC010064,TYPE5,7/8/2025
7/8/2025,TXN00000651,11/18/2008,Hineini Pledges,1800,11/18/2008,11217,6/16/1943,ACC010082,TYPE1,7/9/2025
7/8/2025,TXN00000661,11/18/1995,Religious School Fees,2832,11/18/1995,10020,6/18/1987,ACC010083,TYPE3,7/10/2025
7/8/2025,TXN00000830,11/18/1999,Religious School Fees,760,11/18/1999,10020,12/3/1979,ACC010105,TYPE3,7/8/2025
7/8/2025,TXN00001368,11/18/2016,Building Fund,3672,11/18/2016,10001,5/22/1956,ACC010177,TYPE6,7/10/2025
7/11/2025,TXN00000529,11/18/2023,High Holiday Tickets,375,11/18/2023,11222,5/7/1975,ACC010066,TYPE4,7/12/2025
7/11/2025,TXN00001059,11/18/1995,Religious School Fees,2193,11/18/1995,10012,8/28/1950,ACC010136,TYPE3,7/13/2025
7/13/2025,TXN00000240,11/18/1998,Building Fund,2651,11/18/1998,10027,4/21/1962,ACC010029,TYPE6,7/15/2025
7/14/2025,TXN00000403,11/18/2023,High Holiday Tickets,500,11/18/2023,10026,1/27/1984,ACC010051,TYPE4,7/15/2025
7/14/2025,TXN00001220,11/18/2000,Building Fund,5000,11/18/2000,10030,3/19/1971,ACC010156,TYPE6,7/14/2025
7/17/2025,TXN00000055,11/18/1998,Religious School Fees,3000,11/18/1998,10069,11/18/1961,ACC010005,TYPE3,7/18/2025
7/17/2025,TXN00000445,11/18/2009,High Holiday Tickets,500,11/18/2009,10036,1/5/1970,ACC010056,TYPE4,7/18/2025
7/21/2025,TXN00001339,11/18/2007,HH Pledges/Memorial Book,1000,11/18/2007,10128,5/28/1949,ACC010174,TYPE2,7/22/2025
7/22/2025,TXN00001447,11/18/2021,Building Fund,1367,11/18/2021,10020,12/5/1974,ACC010185,TYPE6,7/22/2025
7/23/2025,TXN00000212,11/18/2023,Religious School Fees,3000,11/18/2023,11205,10/18/1943,ACC010025,TYPE3,7/23/2025
7/23/2025,TXN00000275,11/18/2007,High Holiday Tickets,112,11/18/2007,10075,8/13/1978,ACC010033,TYPE4,7/23/2025
7/23/2025,TXN00000629,11/18/2010,HH Pledges/Memorial Book,1000,11/18/2010,10022,11/10/1986,ACC010079,TYPE2,7/23/2025
7/23/2025,TXN00000709,11/18/2010,HH Pledges/Memorial Book,180,11/18/2010,10034,3/22/1976,ACC010090,TYPE2,7/25/2025
7/23/2025,TXN00001183,11/18/1995,HH Pledges/Memorial Book,615,11/18/1995,10025,10/18/1948,ACC010151,TYPE2,7/23/2025
7/23/2025,TXN00001497,11/18/2002,Building Fund,2074,11/18/2002,10017,5/1/1943,ACC010193,TYPE6,7/23/2025
7/24/2025,TXN00000010,11/18/2003,High Holiday Tickets,497,11/18/2003,10023,3/24/1965,ACC010000,TYPE4,7/24/2025
7/26/2025,TXN00000250,11/18/2005,Religious School Fees,1912,11/18/2005,10002,2/8/1956,ACC010030,TYPE3,7/27/2025
7/26/2025,TXN00001225,11/18/2001,Building Fund,3444,11/18/2001,10026,9/7/1942,ACC010157,TYPE6,7/28/2025
7/27/2025,TXN00000043,11/18/2004,Hineini Pledges,1800,11/18/2004,10028,1/25/1955,ACC010004,TYPE1,7/28/2025
7/27/2025,TXN00000167,11/18/2011,Building Fund,945,11/18/2011,10001,9/19/1999,ACC010019,TYPE6,7/28/2025
7/28/2025,TXN00000473,11/18/2000,Religious School Fees,1036,11/18/2000,11206,10/26/1983,ACC010060,TYPE3,7/28/2025
7/29/2025,TXN00000140,11/18/2002,Building Fund,1356,11/18/2002,11206,6/8/1951,ACC010015,TYPE6,7/31/2025
7/29/2025,TXN00001417,11/18/2014,High Holiday Tickets,500,11/18/2014,10019,6/11/1963,ACC010182,TYPE4,7/30/2025
7/30/2025,TXN00000726,11/18/2022,Religious School Fees,3000,11/18/2022,10026,11/6/1985,ACC010092,TYPE3,7/30/2025
7/31/2025,TXN00000619,11/18/2004,Hineini Pledges,2320,11/18/2004,10029,7/26/1970,ACC010078,TYPE1,7/31/2025
8/2/2025,TXN00000218,11/18/2006,Religious School Fees,996,11/18/2006,11201,3/17/1941,ACC010026,TYPE3,8/4/2025
8/2/2025,TXN00001164,11/18/2005,Hineini Pledges,5269,11/18/2005,10011,6/15/1959,ACC010148,TYPE1,8/3/2025
8/2/2025,TXN00001486,11/18/2020,Religious School Fees,500,11/18/2020,10013,4/1/1975,ACC010191,TYPE3,8/3/2025
8/2/2025,TXN00001504,11/18/1998,Hineini Pledges,9277,11/18/1998,10027,4/11/1998,ACC010194,TYPE1,8/4/2025
8/3/2025,TXN00001147,11/18/2015,High Holiday Tickets,164,11/18/2015,10069,4/2/1987,ACC010146,TYPE4,8/5/2025
8/5/2025,TXN00000158,11/18/2000,Religious School Fees,1675,11/18/2000,11215,2/9/1991,ACC010017,TYPE3,8/6/2025
8/5/2025,TXN00000252,11/18/2005,Building Fund,3847,11/18/2005,10002,2/8/1956,ACC010030,TYPE6,8/6/2025
8/5/2025,TXN00001269,11/18/2019,Hineini Pledges,9954,11/18/2019,10039,11/13/1946,ACC010165,TYPE1,8/5/2025
8/6/2025,TXN00000972,11/18/2011,Adult Education,300,11/18/2011,10024,1/13/1980,ACC010124,TYPE5,8/7/2025
8/7/2025,TXN00000161,11/18/2003,Religious School Fees,3000,11/18/2003,11222,1/6/1972,ACC010018,TYPE3,8/9/2025
8/8/2025,TXN00000219,11/18/2006,Religious School Fees,3000,11/18/2006,11201,3/17/1941,ACC010026,TYPE3,8/9/2025
8/8/2025,TXN00001156,11/18/2001,Religious School Fees,851,11/18/2001,10282,6/5/1964,ACC010147,TYPE3,8/10/2025
8/8/2025,TXN00001231,11/18/2003,HH Pledges/Memorial Book,1000,11/18/2003,10032,8/14/1997,ACC010158,TYPE2,8/8/2025
8/8/2025,TXN00001511,11/18/2010,Hineini Pledges,5310,11/18/2010,10025,8/16/1953,ACC010197,TYPE1,8/9/2025
8/9/2025,TXN00000436,11/18/1999,HH Pledges/Memorial Book,388,11/18/1999,10014,7/7/1951,ACC010055,TYPE2,8/9/2025
8/9/2025,TXN00000666,11/18/2003,Adult Education,135,11/18/2003,10024,12/25/1976,ACC010084,TYPE5,8/9/2025
8/10/2025,TXN00000337,11/18/2000,High Holiday Tickets,189,11/18/2000,11205,7/24/1985,ACC010040,TYPE4,8/11/2025
8/10/2025,TXN00000594,11/18/2018,High Holiday Tickets,500,11/18/2018,10018,2/11/1983,ACC010074,TYPE4,8/12/2025
8/10/2025,TXN00000685,11/18/2002,Religious School Fees,1528,11/18/2002,11217,11/15/1996,ACC010087,TYPE3,8/12/2025
8/10/2025,TXN00001273,11/18/2016,High Holiday Tickets,348,11/18/2016,11215,10/14/1953,ACC010166,TYPE4,8/10/2025
8/11/2025,TXN00000118,11/18/2017,Hineini Pledges,3572,11/18/2017,10282,7/3/1981,ACC010013,TYPE1,8/11/2025
8/11/2025,TXN00001338,11/18/2007,HH Pledges/Memorial Book,1000,11/18/2007,10128,5/28/1949,ACC010174,TYPE2,8/12/2025
8/12/2025,TXN00000696,11/18/2021,Building Fund,2615,11/18/2021,10022,8/17/1977,ACC010088,TYPE6,8/12/2025
8/13/2025,TXN00000299,11/18/2021,Adult Education,300,11/18/2021,10001,4/18/1986,ACC010036,TYPE5,8/15/2025
8/13/2025,TXN00000398,11/18/2023,Adult Education,300,11/18/2023,10018,11/12/1974,ACC010050,TYPE5,8/14/2025
8/14/2025,TXN00000793,11/18/2019,Adult Education,300,11/18/2019,10037,10/10/1947,ACC010100,TYPE5,8/14/2025
8/14/2025,TXN00001431,11/18/2003,High Holiday Tickets,500,11/18/2003,11222,1/2/1961,ACC010184,TYPE4,8/15/2025
8/15/2025,TXN00000779,11/18/1995,HH Pledges/Memorial Book,216,11/18/1995,10001,7/5/1962,ACC010099,TYPE2,8/17/2025
8/16/2025,TXN00000410,11/18/2008,Building Fund,5000,11/18/2008,10018,12/7/1963,ACC010053,TYPE6,8/18/2025
8/17/2025,TXN00001010,11/18/2010,HH Pledges/Memorial Book,1000,11/18/2010,10027,5/13/1991,ACC010130,TYPE2,8/17/2025
8/18/2025,TXN00000166,11/18/2011,Building Fund,5000,11/18/2011,10001,9/19/1999,ACC010019,TYPE6,8/19/2025
8/18/2025,TXN00000743,11/18/2012,HH Pledges/Memorial Book,213,11/18/2012,10035,8/19/1988,ACC010095,TYPE2,8/19/2025
8/19/2025,TXN00000251,11/18/2005,High Holiday Tickets,264,11/18/2005,10002,2/8/1956,ACC010030,TYPE4,8/21/2025
8/19/2025,TXN00000553,11/18/2020,Hineini Pledges,1800,11/18/2020,10023,1/23/1993,ACC010069,TYPE1,8/19/2025
8/19/2025,TXN00000897,11/18/2012,Building Fund,1628,11/18/2012,10024,9/6/1965,ACC010113,TYPE6,8/20/2025
8/20/2025,TXN00001237,11/18/2017,High Holiday Tickets,405,11/18/2017,10037,11/28/1970,ACC010159,TYPE4,8/22/2025
8/23/2025,TXN00000727,11/18/2022,Religious School Fees,3000,11/18/2022,10026,11/6/1985,ACC010092,TYPE3,8/25/2025
8/23/2025,TXN00000877,11/18/2008,Adult Education,300,11/18/2008,10035,12/14/1973,ACC010111,TYPE5,8/24/2025
8/23/2025,TXN00001184,11/18/1995,Religious School Fees,3000,11/18/1995,10025,10/18/1948,ACC010151,TYPE3,8/24/2025
8/23/2025,TXN00001192,11/18/2007,Religious School Fees,1006,11/18/2007,11215,8/22/1985,ACC010153,TYPE3,8/23/2025
8/24/2025,TXN00000932,11/18/2000,Building Fund,1640,11/18/2000,10022,9/13/1956,ACC010119,TYPE6,8/24/2025
8/24/2025,TXN00001219,11/18/2000,Building Fund,978,11/18/2000,10030,3/19/1971,ACC010156,TYPE6,8/26/2025
8/24/2025,TXN00001263,11/18/2017,HH Pledges/Memorial Book,1000,11/18/2017,10031,10/28/1952,ACC010163,TYPE2,8/26/2025
8/25/2025,TXN00000461,11/18/2000,Adult Education,300,11/18/2000,10128,1/8/1963,ACC010059,TYPE5,8/26/2025
8/25/2025,TXN00001034,11/18/2011,Building Fund,4537,11/18/2011,10017,4/26/1953,ACC010133,TYPE6,8/25/2025
8/25/2025,TXN00001281,11/18/2021,Hineini Pledges,1800,11/18/2021,10010,12/19/1950,ACC010167,TYPE1,8/25/2025
8/26/2025,TXN00000660,11/18/1995,Adult Education,300,11/18/1995,10020,6/18/1987,ACC010083,TYPE5,8/27/2025
8/26/2025,TXN00000973,11/18/2011,Adult Education,191,11/18/2011,10024,1/13/1980,ACC010124,TYPE5,8/26/2025
8/27/2025,TXN00000513,11/18/1996,Hineini Pledges,1870,11/18/1996,10044,1/4/1986,ACC010064,TYPE1,8/27/2025
8/27/2025,TXN00000933,11/18/2000,Building Fund,2917,11/18/2000,10022,9/13/1956,ACC010119,TYPE6,8/29/2025
8/28/2025,TXN00000767,11/18/2024,Hineini Pledges,2300,11/18/2024,10040,8/27/1995,ACC010098,TYPE1,8/28/2025
8/28/2025,TXN00000963,11/18/2002,Building Fund,3856,11/18/2002,10017,5/27/1964,ACC010123,TYPE6,8/29/2025
8/30/2025,TXN00000855,11/18/1999,Hineini Pledges,3832,11/18/1999,10075,3/26/1982,ACC010109,TYPE1,9/1/2025
8/31/2025,TXN00000347,11/18/2006,Building Fund,4553,11/18/2006,10019,12/28/1992,ACC010042,TYPE6,8/31/2025
9/1/2025,TXN00001031,11/18/2011,Hineini Pledges,1800,11/18/2011,10017,4/26/1953,ACC010133,TYPE1,9/2/2025
9/2/2025,TXN00000638,11/18/2010,Religious School Fees,1079,11/18/2010,11215,2/7/2000,ACC010081,TYPE3,9/4/2025
9/3/2025,TXN00000038,11/18/2006,Religious School Fees,1962,11/18/2006,10075,11/1/1969,ACC010003,TYPE3,9/3/2025
9/3/2025,TXN00001163,11/18/2005,HH Pledges/Memorial Book,382,11/18/2005,10011,6/15/1959,ACC010148,TYPE2,9/5/2025
9/5/2025,TXN00000794,11/18/2019,High Holiday Tickets,500,11/18/2019,10037,10/10/1947,ACC010100,TYPE4,9/7/2025
9/5/2025,TXN00001145,11/18/2015,Adult Education,300,11/18/2015,10069,4/2/1987,ACC010146,TYPE5,9/5/2025
9/5/2025,TXN00001416,11/18/2014,Building Fund,5000,11/18/2014,10019,6/11/1963,ACC010182,TYPE6,9/7/2025
9/6/2025,TXN00000820,11/18/2003,Religious School Fees,3000,11/18/2003,10025,9/1/1961,ACC010104,TYPE3,9/7/2025
9/7/2025,TXN00000648,11/18/2008,Building Fund,328,11/18/2008,11217,6/16/1943,ACC010082,TYPE6,9/8/2025
9/8/2025,TXN00000278,11/18/2007,HH Pledges/Memorial Book,1000,11/18/2007,10075,8/13/1978,ACC010033,TYPE2,9/9/2025
9/9/2025,TXN00001001,11/18/2016,HH Pledges/Memorial Book,197,11/18/2016,10026,5/22/1997,ACC010127,TYPE2,9/10/2025
9/9/2025,TXN00001062,11/18/1995,Building Fund,437,11/18/1995,10012,8/28/1950,ACC010136,TYPE6,9/9/2025
9/10/2025,TXN00001004,11/18/1996,Building Fund,2332,11/18/1996,10037,10/2/1968,ACC010128,TYPE6,9/10/2025
9/11/2025,TXN00000141,11/18/2002,Building Fund,390,11/18/2002,11206,6/8/1951,ACC010015,TYPE6,9/11/2025
9/11/2025,TXN00000476,11/18/2000,Building Fund,1208,11/18/2000,11206,10/26/1983,ACC010060,TYPE6,9/11/2025
9/11/2025,TXN00000750,11/18/1998,High Holiday Tickets,347,11/18/1998,10065,1/8/1980,ACC010096,TYPE4,9/13/2025
9/12/2025,TXN00000435,11/18/1999,Hineini Pledges,1800,11/18/1999,10014,7/7/1951,ACC010055,TYPE1,9/14/2025
9/12/2025,TXN00001082,11/18/2005,Adult Education,171,11/18/2005,10024,10/5/1983,ACC010139,TYPE5,9/13/2025
9/13/2025,TXN00000422,11/18/2014,High Holiday Tickets,453,11/18/2014,10010,10/14/1953,ACC010054,TYPE4,9/15/2025
9/13/2025,TXN00001182,11/18/1995,Building Fund,166,11/18/1995,10025,10/18/1948,ACC010151,TYPE6,9/15/2025
